subword,entropy
principio,2.3626645588582496
##reò,5.136687151554753
desert,1.248500745141273
ten,1.1225289657911868
##ebre,0.507036092197015
rico,0.6848598608231553
##pri,2.223042137666684
##isso,2.7690702473372215
spirito,1.0
##ggia,1.0566996900216565
sulle,0.28135868923165386
acque,0.536285875914233
Sia,1.5588342571572675
luce,0.8188797048677212
vide,0.761973452886923
buona,0.8137853736046128
##par,2.0438544252476167
##eb,1.2660693552672593
chia,0.6482401536705479
##mò,1.6686107092175644
notte,0.8202737222307931
sera,1.8913584872470945
mat,1.8794637074030962
##tina,1.8592589079636215
primo,0.8400909003185356
firma,1.2621952440384385
separa,0.3243248852589395
son,0.7206437801270035
avvenne,2.802243417563641
##aia,2.560383130643996
##ciu,0.7379416806823487
massa,0.34027107637880616
mare,0.529513916885385
##duc,1.5296133643856784
ger,0.7899585873263567
er,2.428276777009454
##be,1.0955963610015345
seme,1.800303415144825
alberi,1.231242000792832
frutto,2.0865170196251293
faccia,0.3793862430842676
##ascuno,0.29228924228361164
specie,2.1781642200217646
##ascuna,1.633639830736667
propria,1.5270352460384566
fanno,0.396162307179336
terzo,1.5243319662868011
Ci,0.4243337491109238
siano,0.2826649337094996
lu,0.3047844373643197
distingue,0.32746478416926816
seg,0.5330762723744606
ann,0.5070706309451543
ill,0.9252142030754877
##umi,1.897945976332099
##nare,2.464942855638654
grandi,1.1258637468034953
maggiore,2.129844915666146
minore,3.277613436819116
stelle,0.470245029281507
pose,0.8360449737440108
ter,1.0557799077672059
quarto,1.3488245838958495
br,0.5347878726717258
##uli,1.3352394797399156
##chino,1.6234881271621209
esse,1.4899447452817847
vivent,0.6853582974748765
uccelli,0.5581492055109571
most,0.42732555752579887
gu,0.2493579311309021
##izza,3.213854450858602
##cano,1.665412356252369
##dis,0.4681629681650841
fe,1.0132752446372737
##con,1.7284467912548296
##pli,2.296518034196143
##cate,0.40196423504567413
##em,1.3530030029132545
##pite,2.8652625505367832
mari,0.3248532278812017
quinto,1.166065656651304
##iame,1.6175820843666564
rett,1.402079098058897
##ili,0.46188818815552574
##ie,1.6295484879463542
selva,1.553160214556584
##tiche,0.5057405194613644
suolo,0.9410835281171964
Fa,0.8951914947509415
##ccia,0.5889914897607277
nostra,0.9511580438932751
immagine,0.5717742599569997
som,2.2945613748834512
##iglia,4.332755584371056
##nza,0.5477251444133132
sui,0.35772195040964244
pes,0.39295820985848645
sugli,2.1596212165498385
str,0.3204991163999737
##ciano,1.655984398563723
maschi,1.5604367272142183
fem,0.5169155580859772
##mina,1.1324904929544226
sog,2.2997108200463114
##gio,0.7456244571642838
##gate,2.4592365361682793
domina,1.6379302683111452
do,1.1883018813630257
##ba,0.7276590210376125
produce,4.04852566747081
albero,0.4678191666476059
cibo,0.22183837279275637
ali,1.4120359560502453
verde,0.6855973950802026
molto,1.0790254333506322
sesto,3.1424082794779413
Così,0.42020690854183157
##chier,0.4922312062838121
sett,1.8280049810182288
##imo,0.8444300090447895
portò,1.4161454193635201
termine,0.6868219265312133
lavoro,0.48710437536504586
ces,0.4502641953577125
##sò,2.4825560179955715
##c,0.8022711520263869
esso,0.4727813059920636
##sato,3.3112435336629784
Queste,0.7994781348743208
vennero,0.1928617820141272
