subword,entropy
начале,3.078338220146992
##твор,0.957247688994436
небо,1.7541057299303833
Земля,0.17438844276216514
##дно,0.5981588739327915
Д,1.3752823662382463
##ух,0.972173673267649
##жий,2.1169984533125903
носи,2.867224747863744
вод,0.6779680859088315
свет,1.6677926588176495
стал,0.2702689789195465
##вет,0.8435256034594115
хор,0.691969893055915
отдел,1.5411560446392305
назвал,1.074219296447175
##нем,1.0675306025104045
ночь,0.7021023939176544
вече,0.5073342127051045
##тро,2.3695477212958487
##реди,1.858245750964607
воды,0.7247279202992489
##яет,0.20201239984992536
воду,0.5665441217380975
создал,1.5945960036654616
которая,1.5693827310281403
##тве,0.6853714329286007
##рд,0.8367201855212906
##ью,0.632407030432565
стало,1.242219709382108
второй,2.9212764279322334
##бер,0.4996116720967899
вода,0.7005564436049423
одно,0.3014113277470131
место,0.23824430798097446
##шу,0.29346991052766047
собрание,0.23040618657536632
моря,0.6640255172220935
хорошо,0.26740684484100746
##рас,0.43118135828409093
земля,0.6078959007828932
##елен,2.22634149974895
##рав,0.43191711852033576
##ющую,3.396291529045928
##мя,1.2567120701355232
дерево,2.1401984352726866
##лод,0.6992138191342718
##ови,0.5118840705860299
##тое,1.1641600046550975
##щее,2.053682709438856
роду,4.062271849104461
своему,1.641397813443557
котором,0.789849691198502
##вела,2.3686155090820002
третий,1.8064954322274902
##сной,3.7585649378494836
дня,0.23300870222188383
##нам,2.0054671716818144
##ений,1.1278715412760911
време,4.421953513747143
дней,0.6850692712367917
##иль,0.5276085195659371
##никами,0.447020206526111
велики,2.5986434556962745
##ило,0.5764323583166611
больше,0.3666973598829988
меньше,0.6092420319435635
звезды,0.1478537033622158
##лять,0.2104702592993412
##рты,0.34344131797213273
##веде,1.6550945097782532
##ющихся,1.5254967540510818
душу,0.7517392149177446
птиц,0.5330651379558787
поле,1.2671751792687016
больших,0.8433346327920638
##кую,1.1607029053107916
животных,1.0370787565504367
##нат,0.39578294927543045
##мно,0.7195301301253597
##жай,2.4464201973282047
##няй,1.6444978709999556
##ются,1.2566020740116144
##кото,1.329024838223942
га,1.612387819407173
##дов,2.1143654197655466
зв,0.9672161730138249
##кот,1.4896987335308236
человека,0.3068996721746598
образ,0.22251515139476602
##шему,1.7214848798817306
##оби,1.7624094172157176
##лады,2.208199938520501
##честву,0.6127970848365856
##бами,2.465879706382107
##орски,0.06293118378078078
птица,2.3248836981853134
##сны,2.535947229257805
всеми,1.3615919720871514
##дами,3.9715432611895793
##ющими,0.27008880069550484
мужчин,1.686497440763472
женщин,0.4278737821218637
обл,0.9819407868640977
##ада,0.6438704925657939
##ким,2.5416124252237893
живот,3.0646650658985117
##ющим,0.3079027231624343
##ая,0.5210838071147126
всей,2.1145446863024273
##кое,0.5297981638252006
др,1.3013437747352556
##еве,1.088708997770965
##ям,0.2975749538711627
##кому,0.8962648581641827
##щему,1.0995715364659564
##ром,0.4168110892739366
всю,1.2351389380143816
весьма,0.428898971924036
шест,0.40266510918575127
Так,0.770596008860401
##шены,0.6581771264563461
##ин,0.6851239884571083
##ство,0.6986496267894801
совершил,0.38966383950052885
##мом,3.4397712208684785
##ню,1.002439134062993
##чил,0.26545494349429505
##мый,0.331989991405428
дел,1.5486419983650679
##мой,0.4641314634579112
##вят,0.9164939061409363
оны,3.897407619700921
твори,0.637275574660248
##зи,1.9634784341204048
##дал,0.9471977082173679
неба,1.5652502241894528
##ении,0.6911966374629855
##кий,0.3155280963257248
##тар,0.4256937768828572
##вую,2.81416531786922
рос,0.28323689428231996
##сы,0.5674065655459483
##лал,1.2109831945115246
##зд,0.6846451996743734
##елы,0.3725823518732926
##вания,0.5505152052404308
пар,3.0717349435891395
##нимал,2.503137982345871
##шал,0.42440197470222235
пра,2.2587498904500416
##ного,0.5641829443895995
##ул,2.2466308418153664
##ание,0.748005657144578
жизни,0.9696311001825708
##ади,2.8709416778569694
##ай,0.9957274520849256
##дем,1.862297922472155
##ести,0.9353396476565601
##тил,0.4660198547340444
##ятно,1.3819684868710242
вид,0.7281883196665409
##ее,0.19195825450806567
##щи,0.2982739538184683
##знания,0.265283120781821
добра,1.3185915620611666
выход,0.7477669681992117
река,0.6883353629696615
##шения,1.039510519422875
потом,0.7638364073341709
##деля,1.5118079654137704
##лась,1.7674161257109031
четыре,0.2670245857124079
реки,0.5944192528655913
одной,0.8866642807043005
##кает,2.8234302521607373
##ави,0.6837453403144333
золото,0.45304982887820483
той,1.0356086302967382
##лах,0.9680061463145877
##ень,1.061338284410312
##кс,3.1939649072530294
##уш,1.1396406425126724
##ид,0.802543729904885
##ке,0.5235985194720019
##сси,0.44836565578252974
##ею,0.3406550328875185
Ч,0.48348661518322644
##тая,3.274491461999915
##рат,1.1216132236761025
взял,0.9940302114769565
##сел,0.45171970323220423
сад,2.1983525383592912
##ском,2.089951296932514
##вать,0.5481763981739101
##рани,0.4849139301237102
##еда,0.5150410328017322
##кого,0.5705107620311819
дерева,0.4961060898286923
еш,1.0054441370865552
##си,1.5869188297829413
смерть,1.857498593831951
одному,1.3081537865678947
помощник,2.151184692296916
##овал,1.2451253349350886
##вых,0.8390275263269571
##сных,2.3970503117238153
##зов,0.42927214788680573
нар,0.863120568566631
##ече,0.8964986791809455
ей,1.5753162228981383
##ек,0.872082402358551
имена,0.34743343618082245
##кота,0.24216068539496088
##лось,0.4008603670887016
##обно,1.1917202511515557
##пки,0.8267425312062824
##нул,1.4762543367031313
##крыл,0.9351719908687198
##лот,1.7981936986347988
##ию,0.4652969706114012
##зя,1.8673083417034575
##того,3.7375260126008834
##стей,0.9233358636978458
##ваться,2.965048616986115
мужа,0.5055601431141534
##том,0.45226735481047986
##тави,0.2301689962582455
мать,1.0741275746407828
##леп,3.284330884032882
##ится,0.29524254045228504
жене,1.3327364125842864
своей,0.40422081766075496
одна,0.8962910490630096
оба,0.40924514985880933
Адам,0.3367254523293115
жена,0.24323678678836824
##дили,1.2230566076338543
З,0.2868183617826959
##мей,0.5024057404786924
хит,0.40417849240412684
##лин,1.283394404363693
##ьт,0.6572835093194018
како,0.582452544248577
##аю,2.057575076165428
дерев,0.8045914325499137
може,2.961288559319631
среди,1.1658222039336947
##есь,0.8659242140390464
##еть,1.4875023950999362
##рет,0.6743978465409934
##нает,0.7041685982823063
##сит,1.988367217423067
бог,0.826582450453526
##ющие,1.446108902274339
добро,0.48445456732762365
##ела,0.4899253621498866
оно,0.37096868100123415
##гла,0.3890937299373933
##енно,1.0716246959682778
##нание,2.7469898071186423
ел,0.42538004711863125
дала,0.8299669614595173
также,1.058221551564395
обоих,0.5780724995594757
уз,0.2698601203574914
##нали,0.7031807966878677
##шили,0.9743985996302952
##око,0.4949327481930116
лист,2.7214130664659364
##яса,1.0874019673697333
голос,0.32781183659241553
##ящего,0.9653742567985117
лица,0.6236677837911435
##ьями,3.09011660751956
##зва,2.254486930649677
##ял,0.5586293734521992
##ети,0.7987484232531407
Жена,5.189341213723481
##оль,1.4516667558225689
##ями,0.31289482965961524
##вым,0.3788874568472495
##рев,1.1392298796648272
##зни,3.478961397859766
##мене,0.7606868443829391
голову,0.7827867121923449
жа,0.38985709774976157
##лить,0.422510436572925
Ж,0.2512117907991024
##ене,1.5221756920989231
##жая,0.2410419639488291
##кор,0.927323338043357
##вою,0.9529758815637552
бере,1.302416551317621
##мен,0.2807925859321154
##ности,0.38447289216726305
болезни,0.8553523199255979
##ждат,0.5724409536971076
детей,1.4758792436842425
##чение,2.3542537296194275
##дство,3.6963209765279643
жены,0.414348324039359
##казав,2.0634006794370685
##ята,0.9482797411232581
##ита,0.2606334021643046
##рни,3.723405007956258
##ч,0.9116942803921271
док,0.5339585542716735
##оле,1.273235033692592
которой,1.8102998063817295
стала,2.7633269178696263
ма,1.5231681964529311
##тер,0.6839242264295076
##ущих,1.5671194208664807
##ежды,0.20024250043839967
##жаны,5.083448004019938
##ная,1.0137195066059599
теперь,1.4759423175334045
##стер,1.7236101636878178
##сил,1.5440055281578373
жить,0.5478191670903259
##ечно,0.38827800038924143
сада,5.387395119974244
##ского,2.137212005467478
##гнал,0.7103466195239415
##вима,0.38426402781579994
##лам,0.4489363269462313
##енный,0.689409960663839
меч,0.9927744539878084
##ющийся,2.804058068605273
##ран,0.9674441827409271
путь,0.863120568566631
##зна,0.14959165956964013
##чала,3.1873697842793933
##аи,0.9291817659771905
##рел,0.5186270285455563
брата,0.25485030496325883
##сты,2.112551904888996
##рь,1.1070661596311648
ове,0.8655308312088331
##ец,0.8512630128067495
##пус,0.881938001751144
несколько,0.8820670209175538
времени,0.5993278943071336
дар,0.3536558505987457
приз,0.23511476219857672
сильно,0.8138486963471719
##гор,0.6547069909049119
##чился,0.3975421406288153
##чему,0.5079685370865477
##нима,1.0070180564240614
##рей,0.37123064818873175
##чет,0.7642540061158428
##ству,0.7378292391724836
##сс,1.9898321390061464
##тал,0.4240661816183896
##бил,0.7793498372920852
крови,1.3353517374674262
##пи,0.31812356061237546
Мн,0.4058076093957923
ныне,0.5100994845375705
принять,2.343767422366671
стане,0.7451324660206753
дава,0.45106875814330094
силы,0.6349207980743212
##нан,1.4598334929458026
##ником,0.8654111630967555
##цем,0.5887575358404014
##нести,0.4131244345811236
можно,0.8206916154549468
##гон,0.9852281360342516
##ье,1.0626036651415056
##мс,0.9857162908562097
##еро,0.7519373869594644
##кто,1.1454851173841563
##вшись,0.7496562463555984
##дня,1.5615792030825641
##ился,0.2737186042641834
восток,2.7546001905137167
Ен,1.5415016462962168
##ох,1.3833825800982893
##рои,1.2673690221875982
город,0.3115172375649622
имени,0.8808767566324336
родился,2.2442234834721573
##рад,0.9753035764923149
##иа,0.40151762334919716
##еля,1.3791990426929353
##фу,0.32465803750623506
Ла,0.672281918036292
Ц,0.6125995987032092
##ава,0.5684608415568612
отец,1.6166103021190572
ша,0.6137465135163951
##трах,2.9776992343960806
##ува,2.085487626179753
игра,4.792619875098867
##ющих,1.1712940429175505
##лях,4.158010395067491
сви,0.9303712846667329
##ина,0.5181373885463613
##вач,4.642777131793787
##еди,0.36399935018035445
сестра,2.534536723619492
##ема,1.0598208972548275
своим,0.586328890740559
##хов,0.5717438173119277
словам,3.0480167894348793
##рока,0.9947641535096894
##ану,1.0449081366621622
##екла,2.737573429347792
##жил,0.2332882618783067
другое,1.6468400631712228
вместо,0.624243194119122
начали,2.9186748168532857
##ывать,0.2998133312830314
##ения,1.5402024683658675
жил,0.4734663275342367
##дцать,0.8345923990548796
##ней,1.8914915452331098
##ждении,1.5901074081015596
восемь,0.3642841137183284
##сот,0.864495176901915
Все,0.3440324898382156
##овой,1.4270918400090031
дев,0.40352827122266294
##оса,1.0347999846800404
##фов,1.7509381764505794
##надцать,0.6365950801418407
##ост,0.2486146692745178
##але,0.6441517328886407
десять,1.6493408232725781
шесть,1.9278746180488606
##аре,0.2888946632936715
##уме,0.25225225110753347
года,0.8374645736007836
работе,3.459431618637298
нашей,0.5856490846942366
труда,4.163533081597174
наших,0.8983429796523881
##вании,5.166871064721526
##има,0.2820991337824607
##ама,0.6744747801492721
##фе,0.8022634458030756
люди,0.5533686560660267
##жать,0.5171309112081073
##ились,0.3945705133883286
дочери,0.38115530548215665
чел,1.3321055796196124
##ческих,0.4481563658344689
##ивы,0.5957903612176101
##брали,0.3891354584813934
##брал,0.8523200845220292
##ега,2.0314396156094796
особенно,2.2745551714255003
стали,0.39853577548859676
входить,0.6816498214356753
##ря,0.3264909037466739
##ческим,3.3490342785607057
сил,0.18454249646999404
##ьные,2.521823890813869
изд,0.8280520462098201
##авные,3.9050030276156953
##щение,0.3610434949193926
##сли,2.002138285731386
##ления,0.4631760119424057
##кая,3.2936385855820967
##ода,0.46570129903480045
##ча,0.7272290118123115
ж,0.49054964046984917
##ити,0.7178053534115385
##пор,0.9071306480977873
своем,0.4301901771478853
трех,1.3410173717321385
##аст,0.8433989570214162
##лни,1.074348344819303
##ея,0.6309395739881218
##лен,0.3227748322376139
всяка,0.829477681135486
свой,0.2261359983789747
конец,2.252653564836653
##кой,1.0062359356660724
##фер,0.2135371644236675
##ге,1.4441759235177616
внутри,1.8204381454113916
##нар,2.17227929392792
длина,3.666495760962361
##кт,3.7070439736734535
ширина,0.3818204212678849
высота,2.6340112907724818
све,1.2378073859972258
вв,0.5781837316805838
##ерху,2.050357608925202
##жнее,3.908549096875309
##ретье,2.848555595612924
дух,0.7371505522621763
##тались,0.6443823346621486
пола,0.888468922407032
##нского,3.7045348998193433
##зь,0.8893817483559132
##ище,0.4572327780957999
##еле,1.113273439483921
семейство,1.0554806817386784
чисто,0.7002598168205242
семи,2.5166201362862965
##лем,0.8383996553667489
чрез,1.0
##лива,1.1264997099089498
##чей,2.4524821042364966
##ществ,0.45629148976375866
шести,0.34093662081345716
##па,0.5556625079480692
чи,0.5232855286598183
##стых,0.8064287681595761
вошли,1.9687297116051328
##рез,0.7252871990995224
год,0.7170389748114634
месяц,0.3669766268044298
##мна,0.6653752820974624
##тый,2.5197107408825294
месяца,1.8088006990500023
##зли,1.7333318020249284
исто,0.6157885566575448
##чники,2.3152344150327187
ок,1.480741986025021
##сные,2.6243425151715205
##вори,2.1290989808517398
самый,1.5433508665571423
