subword,entropy
Ban,0.8133493137219158
dựng,0.19150034468820748
vô,0.6000199745755825
hình,0.22789653650211972
tối,0.5983528563930919
vực,0.3084449069929862
Thần,0.2835375282280468
hành,0.6263905167081611
##ải,0.7820880298311169
tốt,0.19903952066185376
phân,1.3742680331985475
đêm,0.5135374500744576
buổi,0.8513350707520793
chiều,1.703692813014255
mai,0.5647373331289869
##ứt,0.7343451727141888
khoảng,1.901220686432655
##ẽ,0.560385237835257
##hì,0.8984987016172066
Những,0.8159822977931324
##ụ,0.4727813059920636
chỗ,0.34390239822968
bày,0.18516636726323912
biển,0.9587118829771318
cỏ,0.9522448026720787
kết,0.7642540061158428
hộ,1.5705861080297845
quả,0.29495001461178616
loại,3.8504088469242594
dấu,0.3044065514826447
định,0.18352154704631382
tiết,0.46871304711752204
soi,0.2842376349854654
trị,1.0973006899269722
nhỏ,1.4124828811226933
ngôi,0.4156100930045215
chim,0.6430818799244794
bay,0.8829074585551022
cá,0.48469109311535824
động,0.5034110171153889
nhờ,0.9386059102422362
sản,0.4751538301791751
thêm,0.3255514999296214
##ẫ,1.3815023228301748
sú,0.4295576358956118
côn,0.976336539326031
trùng,1.9647909826041718
thú,0.8060155131227785
rừng,0.30878722329895747
tượng,0.14473837837629303
quản,0.9081421395305691
bò,0.24911991829916352
khắp,0.1979522158534836
nữ,0.6594587485719746
phục,0.4268070912604256
ngoài,0.6529380175569308
xanh,0.5764841034733227
mu,1.023337164844406
##ong,0.9651199417836918
Ngày,0.562491350124462
nghỉ,0.1664784781793014
gốc,1.1509191425631649
tích,1.2672546576445374
##ộn,1.9946660052468923
mưa,0.644436331371278
Song,1.0
hơi,0.4531524569681672
##ới,0.6752402463118883
##ắn,0.5452145707940048
khí,0.6413127036698242
##ỗ,0.9494520153879484
mũi,1.9164130597323774
linh,0.9361552727436784
cảnh,0.6910451711805423
##ườn,1.2005274333522842
đen,0.4064548657276125
hướng,0.502526801064137
vừa,1.4470506158171355
đẹp,0.6843149576757452
##on,2.4803140282718554
thiện,0.6441607751438359
Một,0.37675794843134547
sông,0.7540154938429356
chảy,0.7176004401930955
chia,0.26923873671620313
Tên,0.7471894002191717
Bi,0.49307229186591944
Ha,0.37114210627132177
vi,1.6926614601510241
##ũ,1.1161552760188322
hương,0.6158953873059266
bí,1.4352255095714863
##hi,0.9790075048495483
hôn,1.290672841383713
Cu,3.4725301444068823
Hi,1.945341253768025
ke,2.2821662293687544
bờ,1.0910220449777124
##õi,0.9259280205257964
[UNK],1.7150633777022741
rá,0.598876214613499
trồng,0.8494589156466797
dạy,0.6011187707384792
do,0.53429506863811
hoa,0.0865482983628974
Loài,0.46466937570699746
giúp,1.2204943222164117
đỡ,1.063176890174129
dẫn,0.9182958340544896
thử,0.3052444097730048
riêng,0.8412492723024099
xương,2.497906918799446
sư,0.6756158466572072
##ờng,0.8975843643935933
##ấp,0.7348723323192022
thịt,0.658459731517438
đưa,1.733954194489737
gọi,0.8779620013943912
lì,0.6450801551901917
mẹ,0.2005181077873781
##ính,2.1032602089792496
##ần,1.3917943718682164
##ồng,1.0350911790456179
hổ,0.39512429499410917
##ẹ,0.4885154791310693
rắn,0.303973910741926
##ỉ,0.799091048048953
quy,3.4880121239617923
##ệt,1.2635388105347138
##ặ,2.1785374333135787
song,1.3067765894062977
Hai,0.20534058243736997
e,2.6275048333737847
##ễ,0.3564400885363437
mở,0.25999293089383707
trí,1.326113725450426
trao,1.6751938428430282
chồng,0.564505952203157
##ỏa,2.5392377130234873
##ồ,0.6944175824432585
lá,0.9526310006890005
đóng,0.34629634671146003
##ố,1.4204726879111542
che,0.9575872964223633
thân,0.48403031169283833
ngang,0.557717552287931
ẩ,0.4745411984111349
tránh,0.7857062611707586
hỏi,0.6831366704745361
thư,0.7723225625407921
Ai,0.961971904753592
dành,2.273487337501952
vòng,0.9544340029249649
bụng,0.4203104907564811
dòng,0.3249756579846743
thù,1.2035314747640469
già,0.9669803487689241
##ạp,0.6839750407461094
##ót,0.9572888218148814
