##tol,0.9325842696629213,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875,0.014044943820224719,0.008426966292134831,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875,0.0056179775280898875
Tam,0.02054794520547945,0.4794520547945205,0.3013698630136986,0.0136986301369863,0.0136986301369863,0.03424657534246575,0.0136986301369863,0.02054794520547945,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.02054794520547945
##ary,0.947945205479452,0.005479452054794521,0.005479452054794521,0.005479452054794521,0.00821917808219178,0.005479452054794521,0.005479452054794521,0.005479452054794521,0.005479452054794521,0.005479452054794521
end,0.037037037037037035,0.24691358024691357,0.4567901234567901,0.07407407407407407,0.024691358024691357,0.024691358024691357,0.037037037037037035,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357
##rika,0.6666666666666666,0.3333333333333333
ai,0.8587570621468926,0.005649717514124294,0.01977401129943503,0.005649717514124294,0.005649717514124294,0.011299435028248588,0.005649717514124294,0.00847457627118644,0.005649717514124294,0.00847457627118644,0.005649717514124294,0.005649717514124294,0.005649717514124294,0.005649717514124294,0.005649717514124294,0.005649717514124294,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.005649717514124294
##zina,0.9328621908127208,0.007067137809187279,0.007067137809187279,0.007067137809187279,0.007067137809187279,0.01060070671378092,0.007067137809187279,0.007067137809187279,0.007067137809187279,0.007067137809187279
##bon,0.9057591623036649,0.005235602094240838,0.005235602094240838,0.005235602094240838,0.005235602094240838,0.01832460732984293,0.007853403141361256,0.007853403141361256,0.005235602094240838,0.007853403141361256,0.005235602094240838,0.005235602094240838,0.005235602094240838,0.005235602094240838,0.005235602094240838
##lina,0.9049586776859504,0.008264462809917356,0.008264462809917356,0.012396694214876033,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356,0.008264462809917356
##omba,0.024390243902439025,0.2804878048780488,0.45121951219512196,0.036585365853658534,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.036585365853658534,0.024390243902439025,0.024390243902439025
Mis,0.4567901234567901,0.37037037037037035,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357
mai,0.16494845360824742,0.7164948453608248,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.015463917525773196,0.010309278350515464,0.015463917525773196,0.010309278350515464,0.010309278350515464,0.015463917525773196
