subword,entropy
태,0.20399888476352473
##초,1.616197913952628
천,0.3714624141963654
##지를,1.2634484294613313
창,1.0
##조,1.0
혼,0.7993878943664936
##돈,1.1955057391655732
흑,1.5587960901532192
##암,1.0820764699548577
깊,0.8981503472627876
있고,1.0081849212409997
운,0.251023644934453
##행,0.8818879750053653
빛,0.3560975835097749
##었고,0.4374288794753434
좋,0.26483205561683915
##움을,0.900820351353945
##누,1.049405478531042
낮,0.9270307959867286
칭,0.8491432466625017
밤,0.6446158764490514
##녁,0.29558015599826826
첫,0.36281196847177327
##째,0.9805729903882876
궁,0.7583281495569802
##창,0.31948223654113467
있어,0.17602726306789776
##뉘,1.0002982285645987
그대로,0.9022057688011903
##하의,0.9369550993720077
##이고,0.3632574706102568
##나라,1.5865244438733077
풀,0.5828201514731242
씨,0.8964970760982092
맺,1.609670466046507
채,0.5108946338274802
##류,1.8784689848177873
가진,0.5053779162165499
과,1.0
##목,0.45384414058589695
되어,0.8928222310134313
##열,4.239517150317491
##무를,0.4583961819086679
##명이,0.9906959537052082
##명,0.6075208975822841
징,0.7496730081492969
##자와,0.5669689572742262
연,0.8112781244591328
##취,1.3316328953034127
(,2.0910113702028537
),2.5078269680607668
##명을,0.821727234577053
작은,0.21263629676559084
별,1.3743947460175252
번,0.6015103402924312
움,0.6440519660621835
##이는,0.5195496914379073
",",0.8010791141893217
##개,0.5306027626933224
##육,1.3905370468276548
여러,0.24799394019174226
충,1.458775944374859
##섯,1.3164821316134006
짐,1.771918229215324
##승,0.7255246457987634
##리의,0.9509560484549725
##상을,1.0488472276808942
따라,1.094729988732689
##중,0.9182958340544896
남자,0.437107576915047
여자,1.5643970451117266
##복,0.9798687566511527
식,0.6850541147765152
것에,2.1848261012461725
푸,1.8620831934288686
##른,0.8960382325345575
이를,0.40113325376385556
##룩,0.674628536749925
##지의,3.2612845436740954
##된,0.575274992961338
##략,1.9501898129678343
##작,0.20934850163258165
초,0.20346773232553317
밭,0.6675467836819879
적,0.31234453144581953
흙,0.7152705287819837
코,3.605111811828354
넣,1.0145676712160998
된,0.18493733372282722
##덴,3.2464894413224443
##설,0.948876510624999
좋은,0.9787699754723516
##악,0.9182958340544896
근,0.39434745441978963
##원이,1.3947222242521036
이름은,0.7989852327060704
##렸,0.8639545159242994
##곳,0.6311726514020849
##델,2.735981782965589
##엄,0.6862563431260809
호,0.9182958340544896
있으며,0.633843297480524
##혼,0.7616842003807416
앗,2.2927196220156505
흐,1.0681129216703766
##끌,2.2625669821247074
##종,1.4593086574125318
실,0.9182958340544896
임,0.74959525725948
##녕,2.196929807103113
독,1.7094006970114406
##처,0.7882135312385138
돕,0.8670589246075153
배,0.34877686123561324
##필,3.155565013329719
##짐,1.5742827500249215
##담,0.4454130785469931
##떻,1.8968175765697364
짓,0.5399780542694631
##컫,1.5743671150862237
##름이,0.4295576358956118
잠,0.9203803293828844
##빗,2.1343973717525406
대신,0.5769995124649001
뼈,0.254715031425753
##합,0.9906121942777705
몸,0.920706362893569
##룰,3.3482067823608896
##지로,1.4014631668018414
벌,1.554502203814867
##벗,3.443465699826441
##었으나,0.19446775209695635
##끄,0.8826662294424706
뱀,1.0040051943513237
가장,0.7370344197593364
간,0.6426856404026685
##교,0.7667110570530518
참,0.9709505944546686
있으나,0.4845554060008834
##앙,0.4570326657750505
결,1.0476933713147245
##코,2.1770466997741975
밝,0.5563583293715417
본,0.7285883813849346
##롭,1.6953822204206233
##큼,0.4556132156939944
탐,1.630355270802919
##럽,0.5036657824542836
##기도,1.1907575491919284
따,1.3935436361598221
##먹,0.5855538407150909
벗,2.2159690027453993
##화,0.29346991052766047
잎,1.114334075403311
음,0.9709505944546686
##성을,0.8594143982021719
