subword,entropy
Baş,0.3379258095422836
##lang,0.7938799960492505
yeri,0.9574951115949732
##rat,1.3612970344346633
##ller,1.9076885422196235
eng,0.5259939794008521
kara,0.3953631816677898
##larla,0.27998839133040015
R,1.6828031917224737
##uh,0.5270885752638372
sul,1.4745066207799373
üzerinde,0.3683366192424202
dal,0.6150327910310571
I,0.8532137768965276
##şık,2.365120697527974
adını,0.2762231199179034
Ak,0.5485539012863185
##bah,1.1797661994846096
Sul,0.397504202745418
orta,0.3977255327989691
##sında,1.0500257752147024
##bbe,1.3764121189637875
##bir,0.35799747590334985
##inden,1.1513819394703753
Ve,1.0013459207242523
##ku,1.386806242569283
altında,0.9744894033980523
üst,0.9548942810595402
##arda,0.801322638688084
ikinci,0.8969514724253798
##lans,2.3637623946811837
kuru,0.49741352465929684
##sü,1.3060496832610382
Kur,1.9116167347257578
alan,0.18707551366209524
Kara,0.5949603059393187
##lanan,0.2057225906244278
Deniz,0.4935688909683925
bunun,0.3966381731008144
bitki,1.631864093987134
to,0.9499069755045093
##hum,1.8783001742729086
veren,0.18941593008834864
tür,0.2669449172276629
##vesi,2.588040652914339
bulunan,0.526385142040067
##ve,0.8479409809981303
##aç,0.72194514909805
##rets,0.9164536559059315
üçüncü,2.1727417010023506
##cede,4.003114294175101
##ata,1.0442205939053495
Bel,2.1858621126686164
##irt,0.47361008473744143
##vs,2.638761151039799
yılları,3.054567019555396
##cey,2.20003726178677
##zlar,0.3190240648142953
##at,0.29053540390986293
olmak,0.9823653852316715
dördüncü,3.4064194132438623
##ünün,0.38164052077244887
##şlar,0.9043971707521274
##çu,1.2471397930264392
deniz,0.26782942749345684
##ava,0.6122690416995485
##rlar,1.7887000513295412
kay,0.33861300434256514
çeşitli,2.2185176487883735
Bunun,1.3025879399923195
Ver,2.6506161375707658
##o,1.5952893688825582
##ldu,0.8157218719045926
##run,1.9197302717293019
##ls,0.7750225603143874
beş,0.4210714774654454
##inci,2.860291243904904
##it,1.4278617297478176
##cil,0.9087323467268282
##gen,2.0539732222908453
##ets,3.4509346709546365
##nsan,0.880842551193141
sure,0.3603463677113642
benzer,0.4444206036674326
##rata,0.7154607411997314
##deki,0.2638250871594705
bal,0.40786972282586
##tek,0.41507038425417986
tüm,0.9509911231442139
##tin,2.891622503800843
Böylece,1.3743346024394298
##ılmış,2.412371388806247
erkek,0.2998966861812753
den,1.2701433152964865
##eti,0.6620968309261935
##mini,2.442077588983134
##ac,2.166729616554326
sol,0.8816021762404307
##nc,2.048495029382149
##leriyle,0.666631014308169
tam,1.1413425831736395
##landı,0.7390569299060159
##ci,0.38286390344377424
##ind,1.2417199046183123
biti,1.077866450433619
##pt,2.0243240547916947
günü,0.33971237112405156
bel,0.5129682153955839
##rip,2.327053711306581
##yk,1.5734620792193377
##üsü,0.5899741106746462
##ğında,0.3342027784457234
fi,3.252869529155829
bit,0.7785136541744856
hen,2.2906204071094707
##mur,1.1231666503947524
Top,0.44742255036107187
##selen,2.7961068289316415
##har,0.12809937807433663
Ad,0.9934851357523652
##emi,1.812042605170799
##rnu,4.540926787349466
##em,2.191763459314024
##nak,0.8658615053448353
Aden,4.046439344671016
dikt,0.9689775218284272
ora,0.4833756497707594
##üzel,0.8234294307465967
##çenin,3.4304570255005586
##ıyla,0.5075744028166895
dört,0.4315217531142697
kola,4.598045007316166
İlk,0.35929192972209695
adı,0.49683218776224713
Pi,0.45806044159171166
Altın,1.2286854039615556
Ha,0.29787081044936997
##vila,4.234183719779189
##ınır,0.2179666741822118
boyunca,0.4206545402614363
akar,1.2876553369115085
Ora,0.3472866934175356
re,0.6425979406697276
oni,4.418710198875624
##ks,2.6501732745034734
bulunur,0.29700623476057486
İkinci,2.3156300179138465
##ih,0.418684078404841
##û,0.8550733352952526
##cü,0.9969697876508476
Di,0.23742322730205834
As,0.5470364897892067
##uru,1.186884973728162
##sunda,2.359213860489082
D,0.9672947789468944
##ör,1.4435906041135622
ise,0.7114742633113017
F,1.0508727760880663
##att,1.7719621337376217
##çesi,3.4505494187829844
##ması,0.848181320046595
##ından,0.3278424354563783
ondan,0.4473829533578929
##likle,1.3240072813062258
##rs,1.1721294352605323
yalnız,0.5110695461602637
##lması,0.7685600672516035
uygun,1.38034188373478
yardım,0.7246221572311093
##şları,0.8495583146419393
ad,0.6626913798201338
##eme,1.294376432247663
##ıldı,0.7419676107533446
##mad,1.1355135640996423
deri,0.3371810802931458
##yku,1.314506925644967
##rken,2.008043204642576
ke,0.7155771590285487
##mik,0.32111663272743135
##lerinden,0.6099896319661402
yerini,1.5528910482059528
aldığı,1.8887632386361382
##ğinde,1.2286605365168477
##mde,2.223693957134666
Et,0.9999136511179952
Kad,0.7406230565681837
##ile,1.764573411943711
##ındı,1.9445627099594227
ann,2.182508774564882
##esi,1.287054028118727
babası,0.5962404954373375
##lana,1.5109252092403422
bed,0.9272466271136516
##lak,0.5113992313594802
utan,2.1177863458817434
ned,0.7263599246954173
en,1.7066449714300718
##and,3.4241035613151785
Y,0.9983636725938131
##ılan,0.38855599024008936
gerçek,0.5170308065672834
##inin,0.5705107620311819
##meyi,1.368459495234654
##vel,0.8031667084635773
dok,2.477498347452485
##mayı,1.6838016482034706
Ke,0.6135716382011238
##lme,1.823063253723978
##zs,2.5408993187626727
##lac,0.288196970007502
##gel,0.9883974710722052
##zan,0.9264110274370245
Mey,3.7852097083762444
##vey,0.36433763466145247
kop,1.117504741951464
Yan,0.5302328964407876
##ındaki,0.6916317281034653
##cas,0.32094554697869826
İki,0.5191398452283611
