subword,entropy
In,0.9709505944546686
beginning,0.22444843509146775
created,0.9147690143370696
form,0.9533863570533642
void,3.7351930881877946
dark,0.7282685214269045
deep,0.38707226508724135
Spirit,0.7402752217875933
moved,0.31304166365581626
waters,0.3923193252620416
Let,0.42026074406657477
light,0.5870972988563794
divided,1.4919489803741213
evening,0.8970980888349748
morning,0.4455637058421511
firma,0.3469007511412139
divide,2.6279534339345507
above,1.6763807335146883
second,0.5686627648596483
gathered,0.22450472816123723
dry,2.210848805956101
appear,0.748211559320339
gathering,0.15039747602672154
grass,0.3034169806963386
herb,3.14745286175182
yield,1.7632385007521492
seed,0.6407054115974978
fruit,1.6029858501353313
tree,0.586192098804476
kind,0.27996044330070424
whose,1.4984794446443517
itself,0.38256221974566607
third,1.0730762375243954
lights,4.8211529149242836
night,0.20433441500048877
signs,1.136000387284189
seasons,3.459431618637298
greater,0.671289131697256
rule,2.162744759260238
stars,2.683462798895489
fourth,0.6583644839519128
abundant,0.9746196053582724
creature,3.2826023894989844
##ow,2.120761358904873
fly,3.2158411726837537
open,0.9345597268285091
living,0.7832385414364063
move,0.46258448501481836
wing,2.5654483718208256
##ssed,1.3917919299594654
multi,0.5658050223593023
##ply,1.1490268618430424
fill,0.8501645576524723
seas,3.9348812791938386
fifth,0.3627469174605005
cattle,0.5444326067287385
cree,3.4459918666547336
##ping,0.7193474553333864
##pet,3.653330997474309
image,0.6901107382278536
dominio,2.951488381283015
fish,2.118678807409006
sea,1.3731633478746192
air,3.2525465253491146
male,2.0378459516173755
female,3.702819531114783
rep,0.44584442076173847
##sh,0.8178831545410097
sub,1.4815052904054227
##due,1.0750199857977651
bearing,2.793941893911777
meat,0.3050433964780192
green,1.0313868032101254
very,1.2555783254105755
sixth,2.52807704933985
Thus,2.195192239465386
finished,0.7036699608307513
host,0.433718924349507
seventh,1.0494515577843648
ended,3.2427929265698894
reste,3.6931498024738123
san,1.5290156756992672
##cti,0.5480117801571138
##fied,0.3639421433259733
These,0.40772141628326736
generations,0.8154829961168063
plant,3.157837589526396
field,0.8044818356782296
grew,1.186234349306394
caused,1.9570424380452467
rain,0.4682164377532404
till,0.35453222950504215
ground,0.46284923097789865
mis,1.3699536918845001
whole,1.4622943399173414
formed,1.5695763364246007
dust,1.1751203718504788
nostri,0.18434605312878877
##ls,0.8725257389733584
##eath,2.5776942375196183
became,0.9272861725782812
planted,1.2589619223122082
garden,3.202095441342162
east,0.8385663677231892
##ward,0.7215942052011728
Eden,0.7415315929414098
grow,0.5083784302697346
pl,0.367033593312903
##eas,0.7943616625580999
##ant,0.7843221394518094
sight,0.626138649332538
food,2.434782701714343
knowledge,0.26944562456476334
river,2.348211369679265
parte,0.5482090194519026
heads,2.126272882816438
Pi,0.582737509671174
Ha,0.5901366376500593
##um,1.2141360816168068
##yx,5.045778641560274
stone,1.0532518191003986
G,0.5191758429745851
##on,1.4475708749205087
same,0.7551289687245428
Ethiopia,1.4637233120027762
Hi,0.931377320597801
##kel,4.388706313166625
Ass,1.9581870320508763
##yria,0.30996756373364254
Eu,3.6777974317836932
##ph,1.1630930681332852
##rates,0.5870973576273651
dress,2.5654483718208256
Of,0.6608620646369728
free,1.3295832828946856
sure,1.9572635109162722
die,2.344993122500022
It,0.992251609487664
alone,0.45493905311364885
help,0.5405259425551474
meet,0.9493309228249652
Adam,0.28209641435861543
call,0.7449232408146436
names,0.41338438050664095
sleep,0.8608882943967806
fall,0.4827171424885914
##ept,1.278717030312032
ri,0.8584860952085797
##bs,1.60630192950573
closed,4.5447756977214855
instead,3.7048789797105486
##b,1.0289578821780843
woman,0.3700330349071257
This,1.4538126668584561
bone,1.4381182166422761
bones,1.6299663373155862
Man,3.657882037207158
Therefore,1.2642573402311748
leave,1.5224741687922525
mother,0.3197696604623582
##lea,0.9938170923138686
##ve,1.4388707076241711
nak,1.4598297306705241
ash,0.9870359223802304
##amed,0.5576379222808697
ser,2.2964022480449886
##pent,1.0067876458474163
##til,0.32642527889818124
Ye,1.1806776643942405
We,0.4948782505180544
trees,0.6171831777408713
touch,2.2663349740542666
les,1.392792059597006
dot,1.6809379993476572
opened,0.9737093089858555
gods,1.1128985835039067
knowing,3.1512076201893775
desired,2.600399839219632
wise,0.4795465123288523
husband,0.7265193834529461
knew,1.8321455202619867
se,2.9077837707724066
##wed,0.535103822258159
fi,2.676758107265168
##g,2.0888155716147123
leaves,3.539759423090887
walking,0.9290310493512934
hi,1.0374942846868052
presence,1.423512320636337
Where,1.948212194021321
##raid,2.265287714368989
##self,0.6362836733034063
Who,1.7327859661747147
told,0.49076663987265606
Has,3.1438303525044353
What,0.6225631377461114
##gui,1.1715615123819727
Because,0.38488692497474536
curs,0.270225930570516
bell,3.316899439781822
en,1.9384295359116914
##mit,1.18537238649862
between,1.3451619888984898
##uise,0.9251467733288363
head,1.6318868339385597
heel,5.101887970790849
Un,3.1515833900055954
greatly,0.7119652650645739
sor,0.6270681039304391
##row,1.0194953589019506
desire,1.6560701614921998
##kene,2.1855366857458374
##ke,2.8934023431160205
##tles,1.2567596011532407
##we,4.14994175476233
##at,2.899771368473758
return,0.9617566717719983
coat,3.531136698682945
skin,0.9750786303652875
##lot,0.7896651873616909
##hed,1.9318500328631953
become,0.7498645056962574
live,0.45366291638987044
drove,0.4744783443622824
placed,0.26688763102933066
Cher,0.3135241740569885
##ms,1.0364709287791467
sword,0.4262980755217534
turned,0.32432423218040474
conceived,3.035311469927838
bare,0.5604169071763211
Cain,2.8964876136271833
got,2.8742277151111466
##ten,2.1902975846126
