subword,entropy
##ησε,0.6359005713748616
##φος,0.5293843074266729
##εια,1.1287161054397463
##ρισε,1.0
ξ,0.9274773349561507
##γμα,0.9182958340544896
##σσας,1.516993713267542
##δρο,0.8670897434283791
##δος,0.7511571251117862
##ρες,1.1008939221054037
##στερα,1.8296106244486277
κι,0.24092320581504742
##γησε,1.1056191040657253
##ξαν,0.7628384522018573
##νηση,1.5706024303071138
##σης,2.3171510153710093
##αση,0.5353162216580063
##δρου,1.3255826792248957
##ωσαν,1.2905731978955794
##τια,1.0693899685572616
##μενα,0.9402859586706309
##τισε,1.6508383471981476
πριν,0.23751917660095745
##ξει,0.20602603430307304
##υση,1.1721384768153238
##δους,1.4286969844591535
##σκεται,0.08720202415059027
##λιο,1.2598643758270405
##θος,0.8964438880916239
Δεν,0.9816057403043502
πως,1.2033704406894463
##ματα,0.8524051786494786
μια,0.7190724726332854
##ρκ,1.3573345069408103
##ντι,1.1311287002499586
##ιση,1.9097801506723577
##χθη,0.9483008570647949
##στον,0.9709505944546686
##μους,1.3988893373790212
##ψαν,1.7740238277679914
##κης,1.2311422242669103
Την,0.26259589510535486
##γες,1.8718258596282742
##κας,1.009101191948843
##μες,1.0922931891593728
##τησε,0.4953583601847902
στη,1.7345311900232523
##ματος,1.0
##ψει,0.6053770844185304
##πας,1.7074168237011502
##πους,0.5887438686545688
##καν,0.8880723298351623
##εψε,1.6012428641235896
##νους,0.9182958340544896
##ηση,0.4481089533782967
##βει,1.0684305581234366
##ργος,2.7533967695947146
##πων,1.0134793357780498
##κων,0.6193821946787638
##ψε,1.5381538266469428
##φου,1.5551005617297884
στο,1.365131088863155
##ταν,1.988091562809297
##ξης,0.33445454821830406
##λαν,1.1695791948841496
##ευση,2.5667398908942207
Με,0.8112781244591328
##χου,0.6500224216483541
μιας,1.1282600413233939
-,1.3419759734777068
##κες,0.771077902265394
##γους,1.9235323806558642
##γου,0.9910760598382222
##ισαν,1.6073367502415319
##τερες,0.8761761464878519
##νας,0.3110695617180407
##δρες,0.658843380040111
τρεις,0.5094575242270419
##χων,0.74959525725948
##γεται,3.1976557832388623
##ρηση,2.036507240468011
μην,1.206362758692082
##ουν,1.327477474703724
Τα,0.8580129887355068
##δων,1.0
##χος,1.1997329400535492
στην,3.079225801519103
Οι,1.0066697759724463
##χισε,0.7642613122602068
##φους,0.8311947279718184
Αν,0.7776447811315159
##τερος,1.2911194195213769
Ρ,1.0132491152420966
##σεις,2.0818656105489546
Σε,0.9182958340544896
##γος,2.0131545811207046
Ως,2.807156809528109
##τρου,2.6309781011651565
##διο,1.367421335440807
Υ,0.9970818375721926
##ζα,0.6034722171040054
##λλου,1.1805461238960926
##ντας,0.8796033433622946
##σμα,0.47733976494904456
##δης,0.6127677470076219
Τον,0.2103650931920562
##σος,0.5245150324333439
##μηση,1.7584451440881725
##νες,1.3481479647493426
##τησαν,0.7909165642491082
Ζ,0.3789893945436416
##μμα,0.5758814056429283
##ρης,2.0126690196340427
##στρο,0.4221265876199128
##στος,1.9694420690196972
##γματα,1.106181741946199
##πτει,0.8637019654188199
##σως,0.2123178364423983
που,1.262173335507669
##δες,1.5422606169324427
##χοντας,1.4543923225239015
##δας,1.8095541407383553
##πειτα,0.4592743125505586
##λες,1.7449687622030612
##ρησε,0.621140258100617
στα,0.5748349161635201
##θεια,1.9710753122583644
##ωσης,1.3618757052164456
##νια,0.8058201972055494
##νιο,0.4657768933791786
##υμο,1.9949974913099462
Ω,0.815071012266914
##θηση,1.1874664117716507
##ωση,1.232856690933188
##γματος,2.647173930296598
##χονται,0.26384273089933874
##ριση,0.42834830331252377
##βαν,1.2617032745348973
##χεται,1.0648518720582603
##σματα,1.5332617598289828
##τηση,1.486182624527457
##γιο,1.0103893409127027
##μενες,0.18896071946162016
μας,1.3186993530840891
##χης,0.9962068536651488
##γηση,0.16395285896581271
##χους,0.9519170118299691
##υσης,0.9544340029249649
##τερη,0.06360284049223003
##μιο,2.5699282604921763
##θεση,0.6106994493403594
##μης,1.3284115540289554
##φηκε,2.4957530977885263
##οντας,0.31493042279579686
##ρεση,0.20828501397574106
##χαν,0.35414994088375606
##νουν,2.0040677497862687
##νται,1.6268032340095486
##μαν,1.3086699485996278
##λευση,3.302139082066753
σελ,1.0208622102232878
##ρωση,1.8269229949103263
##χνη,3.239079570624175
##σουν,1.8098086446328894
##γεια,2.885802517746524
##τητα,1.7364887223451086
##τρια,0.19763733576216533
##εται,0.6686897197717299
##ονται,1.3445737821215704
##ζαν,1.499456944204059
##ζεται,0.1784486853296087
##ραση,3.1366741158449853
Ψ,1.2070420438156646
##εση,1.740953260404839
##γραψε,0.27002838856777517
σαν,0.9779339995862586
##Ι,0.4213184009192813
##Ο,1.9631358390364015
##ζοντας,0.40972461028040297
##μματα,2.706547626177315
##θηκε,3.4624131310807478
##νωση,0.24694260934065973
##ξεις,1.122781111638989
##σεων,0.2350938371578381
##στας,2.1570048053522
Στη,0.22268478275620812
##λημα,3.733957203649764
##βαση,2.310736416315843
##ρημα,2.2516291673878226
##ζονται,1.5254133948105832
##τομο,0.8019172545194257
Στα,0.28242540920388187
24,4.611144886781327
##πολη,1.1758969058193418
##φεται,4.247829700092967
"""",1.8516561147102066
##νοντας,0.9533937626119836
